    150.00000000000    25.000000000000
    175.00000000000    25.000000000000
    200.00000000000    25.000000000000
    225.00000000000    25.000000000000
    250.00000000000    25.000000000000
    275.00000000000    25.000000000000
    300.00000000000    25.000000000000
    325.00000000000    25.000000000000
    350.00000000000    25.000000000000
    375.00000000000    25.000000000000
    400.00000000000    25.000000000000
    425.00000000000    25.000000000000
    450.00000000000    25.000000000000
    475.00000000000    25.000000000000
    500.00000000000    25.000000000000
    525.00000000000    25.000000000000
    550.00000000000    25.000000000000
    575.00000000000    25.000000000000
    600.00000000000    25.000000000000
    625.00000000000    25.000000000000
    650.00000000000    25.000000000000
    675.00000000000    25.000000000000
    700.00000000000    25.000000000000
    725.00000000000    25.000000000000
    750.00000000000    25.000000000000
    775.00000000000    25.000000000000
    800.00000000000    25.000000000000
    825.00000000000    25.000000000000
    850.00000000000    25.000000000000
    875.00000000000    25.000000000000
    900.00000000000    25.000000000000
    925.00000000000    25.000000000000
    950.00000000000    25.000000000000
    975.00000000000    25.000000000000
   1000.00000000000    25.000000000000
    1025.0000000000    25.000000000000
    1050.0000000000    25.000000000000
    1075.0000000000    25.000000000000
    1100.0000000000    25.000000000000
    1125.0000000000    25.000000000000
    1150.0000000000    25.000000000000
    1175.0000000000    25.000000000000
    1200.0000000000    25.000000000000
    1225.0000000000    25.000000000000
    1250.0000000000    25.000000000000
    1275.0000000000    25.000000000000
    1300.0000000000    25.000000000000
    1325.0000000000    25.000000000000
    1350.0000000000    25.000000000000
    1375.0000000000    25.000000000000
    1400.0000000000    25.000000000000
    1425.0000000000    25.000000000000
    1450.0000000000    25.000000000000
    1475.0000000000    25.000000000000
    1500.0000000000    25.000000000000
    1525.0000000000    25.000000000000
    1550.0000000000    25.000000000000
    1575.0000000000    25.000000000000
    1600.0000000000    25.000000000000
    1625.0000000000    25.000000000000
    1650.0000000000    25.000000000000
    1675.0000000000    25.000000000000
    1700.0000000000    25.000000000000
    1725.0000000000    25.000000000000
    1750.0000000000    25.000000000000
    1775.0000000000    25.000000000000
    1800.0000000000    25.000000000000
    1825.0000000000    25.000000000000
    1850.0000000000    25.000000000000
    1875.0000000000    25.000000000000
    1900.0000000000    25.000000000000
    1925.0000000000    25.000000000000
    1950.0000000000    25.000000000000
    1975.0000000000    25.000000000000
    2000.0000000000    25.000000000000
    2025.0000000000    25.000000000000
    2050.0000000000    25.000000000000
    2075.0000000000    25.000000000000
    2100.0000000000    25.000000000000
    2125.0000000000    25.000000000000
    2150.0000000000    25.000000000000
    2175.0000000000    25.000000000000
    2200.0000000000    25.000000000000
    2225.0000000000    25.000000000000
    2250.0000000000    25.000000000000
    2275.0000000000    25.000000000000
    2300.0000000000    25.000000000000
    2325.0000000000    25.000000000000
