TITLE = "CFFC: 2D Advection Diffusion Equation Solution, Time Step/Iteration Level = 0, Time = 0"
VARIABLES = "x" \ 
"y" \ 
"u" \ 
"UAvg" \ 
"Vx" \ 
"Vy" \ 
"k" \ 
"s" \ 
"ValISu" \ 
"ISu" \ 
"ExactSoln" \ 
"ResidualU" \ 
ZONE T =  "Block Number = 0" \ 
I = 24 \ 
J = 24 \ 
F = POINT 
  -5.26036751141175e-01 5.65649247338551e+00  -1.42524929927569e+00  -1.42524929927569e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4252448109842  0.00000000000000e+00
  -3.79401469864341e-01 5.61201114722082e+00  -1.42285876159184e+00  -1.42285876159184e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4228535050381  0.00000000000000e+00
  -2.29112320419889e-01 5.58211677671342e+00  -1.42248729482624e+00  -1.42248729482624e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4224822402132  0.00000000000000e+00
  -7.66167187313423e-02 5.56709727079104e+00  -1.42414374863776e+00  -1.42414374863776e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4241398617004  0.00000000000000e+00
  7.66167187313428e-02 5.55956939587561e+00  -1.42696415284756e+00  -1.42696415284756e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4269610040103  0.00000000000000e+00
  2.29112320419889e-01 5.54454988995328e+00  -1.42925757712791e+00  -1.42925757712791e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4292542336706  0.00000000000000e+00
  3.79401469864345e-01 5.51465551944583e+00  -1.43018964773497e+00  -1.43018964773497e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4301862251821  0.00000000000000e+00
  5.26036751141174e-01 5.47017419328115e+00  -1.42976031408976e+00  -1.42976031408976e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4297569279792  0.00000000000000e+00
  6.67605987709306e-01 5.41153429547985e+00  -1.42796959807203e+00  -1.42796959807203e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4279663639185  0.00000000000000e+00
  8.02745836828548e-01 5.33930054109496e+00  -1.42481761951338e+00  -1.42481761951338e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4248146527956  0.00000000000000e+00
  9.30154825644615e-01 5.25416857648917e+00  -1.42030471216913e+00  -1.42030471216913e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4203021282563  0.00000000000000e+00
  1.04860589418747e+00 5.15695829692186e+00  -1.41443163326957e+00  -1.41443163326957e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4144295472047  0.00000000000000e+00
  1.15695829692186e+00 5.04860589418745e+00  -1.40719987131827e+00  -1.40719987131827e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.407198397448  0.00000000000000e+00
  1.25416857648919e+00 4.93015482564460e+00  -1.39861207261585e+00  -1.39861207261585e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3986113240234  0.00000000000000e+00
  1.33930054109500e+00 4.80274583682855e+00  -1.38867261146871e+00  -1.38867261146871e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3886726990923  0.00000000000000e+00
  1.41153429547982e+00 4.66760598770926e+00  -1.37738832022506e+00  -1.37738832022506e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3773893515603  0.00000000000000e+00
  1.47017419328115e+00 4.52603675114116e+00  -1.36476940613547e+00  -1.36476940613547e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3647714834457  0.00000000000000e+00
  1.51465551944583e+00 4.37940146986439e+00  -1.35083060750009e+00  -1.35083060750009e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3508338253986  0.00000000000000e+00
  1.54454988995329e+00 4.22911232041990e+00  -1.33559264134565e+00  -1.33559264134565e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3355970835704  0.00000000000000e+00
  1.55956939587563e+00 4.07661671873132e+00  -1.31908398069946e+00  -1.31908398069946e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3190897159413  0.00000000000000e+00
  1.56709727079102e+00 3.92338328126864e+00  -1.30180705085916e+00  -1.30180705085916e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3018108098636  0.00000000000000e+00
  1.58211677671336e+00 3.77088767958008e+00  -1.28482955929828e+00  -1.28482955929828e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2848273463691  0.00000000000000e+00
  1.61201114722084e+00 3.62059853013563e+00  -1.26888603680619e+00  -1.26888603680619e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2688768846348  0.00000000000000e+00
  1.65649247338552e+00 3.47396324885883e+00  -1.25428478518346e+00  -1.25428478518346e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2542678791613  0.00000000000000e+00
  -5.68076488340486e-01 5.78887582512411e+00  -1.43923398019426e+00  -1.43923398019426e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4392277984224  0.00000000000000e+00
  -4.09722427576001e-01 5.74083964607482e+00  -1.43657185137482e+00  -1.43657185137482e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.436564659425  0.00000000000000e+00
  -2.47422489279158e-01 5.70855618112258e+00  -1.43607325255889e+00  -1.43607325255889e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.436066149743  0.00000000000000e+00
  -8.27397637724953e-02 5.69233634826402e+00  -1.43775056792613e+00  -1.43775056792613e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4377446566117  0.00000000000000e+00
  8.27397637724955e-02 5.68420686161254e+00  -1.44068637362500e+00  -1.44068637362500e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4406812104346  0.00000000000000e+00
  2.47422489279157e-01 5.66798702875395e+00  -1.44308426812688e+00  -1.44308426812688e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4430788407457  0.00000000000000e+00
  4.09722427575999e-01 5.63570356380173e+00  -1.44405862860969e+00  -1.44405862860969e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4440530939148  0.00000000000000e+00
  5.68076488340486e-01 5.58766738475240e+00  -1.44360982727807e+00  -1.44360982727807e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4436043420206  0.00000000000000e+00
  7.20959636888936e-01 5.52434111116531e+00  -1.44173769140707e+00  -1.44173769140707e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.441732412377  0.00000000000000e+00
  8.66899575032015e-01 5.44633458891841e+00  -1.43844152664358e+00  -1.43844152664358e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4384366108593  0.00000000000000e+00
  1.00449081897576e+00 5.35439905895044e+00  -1.43372022427898e+00  -1.43372022427898e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4337158290998  0.00000000000000e+00
  1.13240824472982e+00 5.24941994080444e+00  -1.42757245588653e+00  -1.42757245588653e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4275687389483  0.00000000000000e+00
  1.24941994080443e+00 5.13240824472982e+00  -1.41999696053393e+00  -1.41999696053393e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4199940794838  0.00000000000000e+00
  1.35439905895046e+00 5.00449081897575e+00  -1.41099294660812e+00  -1.41099294660812e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4109910585763  0.00000000000000e+00
  1.44633458891843e+00 4.86689957503206e+00  -1.40056063548798e+00  -1.40056063548798e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.4005598961423  0.00000000000000e+00
  1.52434111116535e+00 4.72095963688897e+00  -1.38870196586845e+00  -1.38870196586845e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3887025279061  0.00000000000000e+00
  1.58766738475241e+00 4.56807648834048e+00  -1.37542149008142e+00  -1.37542149008142e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3754235010304  0.00000000000000e+00
  1.63570356380175e+00 4.40972242757598e+00  -1.36072752228532e+00  -1.36072752228532e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3607311214057  0.00000000000000e+00
  1.66798702875393e+00 4.24742248927914e+00  -1.34463360087841e+00  -1.34463360087841e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3446389148809  0.00000000000000e+00
  1.68420686161251e+00 4.08273976377248e+00  -1.32716031628377e+00  -1.32716031628377e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3271674536035  0.00000000000000e+00
  1.69233634826402e+00 3.91726023622750e+00  -1.30884958306655e+00  -1.30884958306655e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.3088547535797  0.00000000000000e+00
  1.70855618112261e+00 3.75257751072085e+00  -1.29087178374997e+00  -1.29087178374997e+00  0.00000000000000e+00 0.00000000000000e+00 1 0 1.00000000000000e+08 0 -1.2908703361445  0.00000000000000e+00
