
 ROTOR 67 70% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1161
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1026.   154.77     4.82      0.5       1.3         0.89        2.24         1.53     9.33        4.16    25.66             
     2   1094.   154.90     4.51      0.4       1.2         1.06        2.35         1.47     9.29        4.02    25.57             
     3   1151.   155.31     3.17      0.4       1.1         1.11        2.12         0.77     9.38        2.10    25.81             
     4   1164.   155.20     4.56      0.4       1.1         0.92        2.49         1.46     9.44        4.00    25.98             
     5   1269.   155.34     4.94      0.4       1.0         0.78        1.59         1.00     8.96        2.72    24.64             
     6   1251.   155.62     4.52      0.4       1.2         0.84        1.85         1.97    10.11        5.38    27.80             
     7   1289.   155.55     4.50      0.4       1.1         0.91        2.69         1.65    10.33        4.52    28.42             
     8   1322.   155.50     4.53      0.4       1.1         0.85        2.02         1.01     9.64        2.73    26.52             
     9   1310.   155.79     5.62      0.4       1.0         0.87        2.02         0.90     8.82        2.46    24.26             
    10   1357.   156.04     4.10      0.4       1.0         1.12        1.51         1.12     9.64        3.07    26.53             
    11   1315.   155.34     4.79      0.4       1.0         0.67        1.91         1.50     9.53        4.24    26.22             
    12   1359.   155.65     4.65      0.4       1.1         1.06        1.84         2.08    10.21        5.67    28.08             
    13   1331.   155.72     5.31      0.4       1.1         0.89        2.27         1.55    10.03        4.23    27.60             
    14   1333.   154.88     5.11      0.4       1.0         1.17        2.12         0.81     9.08        2.19    24.98             
    15   1287.   155.08     4.95      0.4       1.0         1.05        1.44         0.89     9.07        2.40    24.96             
    16   1286.   154.68     4.93      0.4       1.0         1.20        2.10         1.09     9.13        2.96    25.10             
    17   1244.   154.57     5.57      0.4       1.1         1.26        2.11         1.46     9.42        3.98    25.91             
    18   1280.   155.12     5.49      0.4       1.2         1.58        3.22         2.25    10.19        6.15    28.04             
    19   1187.   154.51     5.97      0.4       1.1         0.68        2.47         1.84     9.07        5.03    24.95             
    20   1183.   154.41     4.24      0.4       1.1         0.97        2.04         1.79     9.80        4.89    26.96             
    21   1174.   153.98     4.98      0.4       1.1         1.03        2.53         2.40     9.44        6.55    25.97             
    22   1211.   154.56     5.05      0.4       1.1         0.94        2.27         1.76     9.59        4.82    26.37             
    23   1199.   153.79     5.54      0.4       1.0         1.39        2.35         2.10     9.04        5.74    24.88             
    24   1176.   154.00     4.75      0.4       1.0         0.83        2.45         1.61     8.78        4.26    24.14             
    25   1211.   154.11     4.93      0.4       1.0         0.67        2.42         1.37     9.10        3.74    25.02             
    26   1138.   154.11     4.70      0.4       1.0         0.86        1.66         1.34     8.60        3.67    23.65             
    27   1186.   153.95     5.41      0.4       1.0         0.76        2.14         1.44     8.94        3.94    24.60             
    28   1179.   153.96     5.75      0.3       1.0         0.66        1.78         1.39     8.25        3.80    22.70             
    29   1126.   154.24     6.00      0.4       1.1         0.72        1.55         1.34     9.15        3.79    25.16             
    30   1169.   154.27     4.61      0.4       1.1         0.94        2.08         1.58     9.06        4.32    24.93             
    31   1147.   154.04     5.64      0.4       1.1         0.92        3.09         1.63     9.46        4.46    26.03             
    32   1167.   154.34     4.83      0.4       1.1         0.91        2.48         1.83     9.28        5.01    25.52             
    33   1154.   153.85     5.00      0.4       1.0         0.98        1.37         1.44     8.99        3.93    24.72             
    34   1130.   153.77     5.69      0.4       1.0         0.79        1.83         0.83     8.60        2.33    23.65             
    35   1163.   154.20     5.64      0.4       1.0         0.73        2.20         1.12     8.67        3.06    23.86             
    36   1170.   153.95     5.74      0.4       1.0         1.20        1.93         1.36     8.92        3.71    24.54             
    37   1179.   154.08     5.70      0.4       1.0         0.91        2.42         2.00     8.53        5.47    23.46             
    38   1162.   153.77     5.11      0.3       1.0         0.63        2.29         0.98     8.22        2.77    22.61             
    39   1185.   153.99     4.85      0.4       1.1         1.00        2.27         1.58     9.40        4.32    25.87             
    40   1146.   154.03     5.69      0.4       1.1         0.92        1.71         1.71     9.03        4.68    24.84             
    41   1143.   154.30     6.01      0.4       1.1         0.79        2.39         1.46     9.60        3.99    26.41             
    42   1118.   154.50     6.37      0.4       1.1         0.83        2.18         1.81     9.54        4.93    26.25             
    43   1154.   154.53     4.78      0.4       1.0         0.97        2.30         1.15     8.86        3.05    24.36             
    44   1067.   154.54     4.55      0.4       1.1         0.89        2.71         1.45     8.92        3.94    24.53             
    45   1092.   154.41     5.00      0.4       1.1         0.79        1.58         1.29     9.07        3.51    24.94             
    46   1060.   154.46     5.16      0.4       1.1         0.99        2.19         1.13     9.06        3.08    24.93             
    47   1060.   154.74     4.97      0.4       1.1         1.16        2.32         1.19     9.39        3.23    25.83             
    48   1012.   154.51     4.73      0.5       1.2         0.71        2.76         2.47     9.68        6.75    26.62             
    49   1031.   154.52     4.58      0.4       1.2         1.07        2.32         2.05     9.21        5.59    25.33             
    50   1069.   154.91     4.81      0.4       1.1         0.94        1.77         1.26     9.37        3.44    25.76             

 ROTOR 67 70% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1162
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1    995.   155.07     1.26      0.5       1.3         1.05        2.45         1.88    10.69        4.99    29.38             
     2    972.   155.76     0.55      0.5       1.4         1.36        2.57         1.63    11.28        4.45    31.04             
     3    978.   155.89     0.50      0.5       1.5         1.05        2.89         2.28    11.40        6.23    31.36             
     4   1007.   155.48     2.00      0.4       1.2         0.95        2.63         1.70     9.73        4.42    26.73             
     5   1015.   154.93     0.10      0.4       1.2         0.94        2.57         1.18     9.60        3.14    26.40             
     6   1022.   155.93     1.13      0.5       1.3         0.79        2.81         1.95    10.79        5.19    29.67             
     7   1125.   156.26     1.04      0.5       1.3         1.25        2.54         1.99    11.14        5.24    30.61             
     8   1169.   156.63     1.20      0.5       1.3         1.07        2.50         1.72    10.87        4.84    29.93             
     9   1275.   156.70     1.46      0.5       1.3         0.68        3.06         2.25    11.06        6.00    30.39             
    10   1396.   157.33     1.91      0.4       1.1         1.15        3.13         1.39    10.73        3.46    29.47             
    11   1451.   157.19     1.77      0.4       1.1         1.13        1.92         1.03    10.43        2.46    28.66             
    12   1498.   157.84     2.57      0.4       1.1         0.75        2.17         1.50    11.20        3.79    30.78             
    13   1554.   158.07     2.29      0.4       1.1         0.72        1.62         1.61    11.05        4.10    30.37             
    14   1490.   157.93     2.61      0.4       1.1         0.84        2.55         1.28    10.98        3.32    30.20             
    15   1521.   157.61     3.66      0.4       1.2         1.11        2.49         2.34    11.28        6.02    30.97             
    16   1408.   157.86     2.38      0.5       1.2         1.08        1.78         1.54    11.80        4.15    32.45             
    17   1412.   157.49     2.64      0.4       1.2         0.99        1.76         1.19    11.75        2.80    32.29             
    18   1340.   157.02     1.78      0.4       1.2         1.24        2.39         1.48    11.33        4.16    31.17             
    19   1317.   156.94     3.42      0.5       1.3         1.28        2.13         2.07    11.72        5.33    32.20             
    20   1232.   156.81     3.15      0.5       1.3         1.65        2.70         2.18    11.74        5.60    32.24             
    21   1260.   156.05     2.51      0.5       1.2         2.17        3.02         1.48    11.13        3.98    30.62             
    22   1200.   155.95     2.34      0.5       1.3         1.43        1.97         1.69    11.67        4.29    32.07             
    23   1174.   155.25     1.62      0.5       1.3         1.26        2.66         2.45    10.85        6.53    29.82             
    24   1157.   156.04     2.39      0.5       1.5         1.37        2.47         2.57    12.27        6.70    33.68             
    25   1135.   155.41     2.37      0.5       1.4         1.54        2.99         2.48    11.88        6.50    32.62             
    26   1142.   154.49     1.16      0.5       1.2         1.10        2.59         1.92    10.53        4.94    28.92             
    27   1131.   154.87     1.42      0.5       1.3         1.44        2.41         1.74    11.15        4.42    30.62             
    28   1115.   154.46     1.57      0.5       1.3         1.23        2.18         2.07    10.58        5.39    29.06             
    29   1088.   154.77     1.24      0.5       1.4         1.18        2.93         2.66    11.44        7.13    31.43             
    30   1113.   154.69     1.03      0.4       1.2         0.98        2.11         1.75    10.08        4.75    27.72             
    31   1099.   154.47     0.78      0.5       1.2         1.02        2.56         2.46    10.37        6.51    28.49             
    32   1099.   154.34     1.53      0.4       1.2         0.87        1.88         2.11    10.30        5.71    28.30             
    33   1102.   154.59     1.51      0.5       1.3         1.21        1.75         2.08    11.20        5.28    30.74             
    34   1123.   154.77     1.40      0.5       1.2         0.85        2.56         2.52    10.34        6.63    28.38             
    35   1105.   154.63     1.78      0.5       1.5         1.13        2.61         2.85    11.95        7.48    32.80             
    36   1105.   154.45     2.15      0.5       1.3         0.97        1.71         2.03    10.72        5.22    29.43             
    37   1100.   154.80     3.54      0.5       1.3         0.92        3.06         2.72    10.78        7.03    29.56             
    38   1124.   155.12     1.84      0.5       1.4         0.98        2.95         2.86    11.47        7.38    31.45             
    39   1062.   154.55     1.66      0.5       1.3         0.80        2.84         1.93    10.46        4.93    28.70             
