
 ROTOR 67 50% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1107
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1154.   248.39    50.22      0.4       1.0       358.64      189.53         0.79     9.01        2.16    24.79             
     2   1225.   161.00     4.18      0.4       1.1         0.84        1.35         1.04     9.32        2.83    25.63             
     3   1205.   161.20     4.86      0.4       1.0         1.09        2.65         1.20     9.24        3.26    25.43             
     4   1221.   161.61     4.89      0.4       1.1         0.68        2.50         1.37     9.51        3.75    26.15             
     5   1229.   161.84     4.72      0.4       1.1         0.86        3.08         1.50     9.74        4.10    26.80             
     6   1197.   161.87     4.90      0.4       1.0         1.10        2.45         0.73     9.09        2.05    24.99             
     7   1193.   162.03     4.95      0.4       1.1         0.58        1.98         1.02     9.54        2.78    26.24             
     8   1209.   162.15     5.19      0.4       1.1         0.91        2.77         0.90     9.45        2.52    25.98             
     9   1153.   162.20     5.70      0.4       1.1         0.79        2.20         0.80     9.36        2.19    25.74             
    10   1150.   162.53     5.85      0.4       1.1         0.82        2.30         1.03     9.59        2.88    26.38             
    11   1220.   162.99     5.50      0.4       1.1         0.92        2.33         1.16     9.82        3.15    27.00             
    12   1153.   163.16     5.89      0.4       1.1         1.02        1.93         0.83     9.80        2.31    26.95             
    13   1134.   162.74     5.47      0.4       1.1         0.73        2.58         0.91     9.87        2.48    27.14             
    14   1096.   163.24     5.23      0.4       1.2         1.07        2.34         0.91     9.75        2.47    26.82             
    15   1131.   163.54     4.36      0.5       1.3         0.80        3.10         1.44    11.06        3.93    30.43             
    16   1128.   164.17     4.76      0.5       1.3         1.15        2.35         1.29    10.96        3.52    30.14             
    17   1125.   163.75     4.46      0.5       1.2         1.19        2.25         0.67    10.71        1.82    29.47             
    18   1166.   164.19     4.84      0.5       1.3         1.00        2.92         1.05    10.78        2.87    29.66             
    19   1176.   165.21     5.08      0.5       1.3         0.76        3.10         1.11    11.36        3.00    31.25             
    20   1206.   165.44     5.61      0.5       1.3         1.25        2.92         1.17    11.49        3.18    31.59             
    21   1204.   165.86     4.81      0.5       1.4         0.86        3.33         1.14    11.98        3.10    32.95             
    22   1230.   165.88     5.52      0.5       1.3         1.04        2.33         1.28    11.51        3.48    31.65             
    23   1246.   165.88     6.04      0.5       1.3         0.89        2.72         1.23    11.71        3.34    32.21             
    24   1226.   165.86     5.60      0.5       1.4         1.15        3.43         1.31    12.02        3.56    33.08             
    25   1240.   164.90     6.38      0.5       1.3         1.56        2.50         0.90    11.67        2.44    32.09             
    26   1217.   165.01     5.78      0.5       1.3         1.62        3.60         1.33    11.52        3.63    31.68             
    27   1223.   164.34     6.63      0.5       1.3         2.05        2.41         1.24    11.45        3.38    31.48             
    28   1204.   163.85     4.71      0.5       1.3         1.98        3.24         1.03    11.34        2.80    31.18             
    29   1231.   163.53     5.86      0.5       1.3         2.10        2.26         1.41    11.64        3.83    32.01             
    30   1230.   163.44     5.01      0.5       1.2         1.33        2.79         1.36    11.10        3.71    30.54             
    31   1202.   162.63     6.87      0.4       1.2         1.48        2.76         0.86    10.53        2.33    28.97             
    32   1228.   162.49     4.13      0.4       1.2         1.86        2.86         1.07    10.61        2.92    29.20             
    33   1224.   162.46     6.00      0.4       1.2         1.59        3.05         1.42    10.52        3.89    28.94             
    34   1225.   161.92     5.30      0.4       1.2         1.94        2.48         1.07    10.60        2.92    29.17             
    35   1201.   161.72     5.08      0.4       1.2         1.73        2.53         1.06    10.29        2.89    28.31             
    36   1193.   161.32     4.64      0.4       1.1         1.03        2.52         1.00     9.73        2.73    26.77             
    37   1211.   161.34     2.46      0.4       1.1         1.25        2.46         1.08     9.99        2.95    27.48             
    38   1200.   161.25     4.31      0.4       1.1         1.34        2.48         0.69     9.70        1.86    26.68             
    39   1221.   160.68     3.80      0.4       1.1         1.13        2.21         0.66     9.62        1.79    26.46             
    40   1220.   161.08     4.68      0.4       1.1         0.86        2.77         1.11     9.56        3.03    26.30             
    41   1231.   160.66     2.99      0.4       1.1         1.01        2.12         1.21     9.79        3.30    26.93             
    42   1222.   160.87     3.74      0.4       1.1         1.12        2.73         1.11     9.61        3.03    26.44             
    43   1178.   160.43     3.38      0.4       1.1         1.20        1.59         1.09     9.39        2.98    25.82             
    44   1226.   160.53     3.42      0.4       1.1         0.89        1.88         2.14     9.89        5.85    27.22             
    45   1201.   160.68     3.72      0.4       1.1         0.79        2.54         1.18     9.51        3.32    26.15             
    46   1212.   160.32     4.61      0.4       1.0         0.67        2.70         0.90     9.12        2.46    25.09             
    47   1231.   160.81     4.12      0.4       1.1         0.94        1.62         0.94     9.49        2.55    26.11             
    48   1198.   160.99     5.40      0.4       1.1         0.92        2.02         1.14     9.33        3.12    25.66             
    49   1216.   160.80     4.93      0.4       1.1         1.04        1.88         1.31     9.62        3.57    26.45             
    50   1199.   161.15     3.34      0.4       1.1         1.05        3.36         1.20     9.69        3.27    26.64             

 ROTOR 67 50% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1108
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1159.   163.63     4.72      0.4       1.2         1.06        2.20         1.34    10.47        3.41    28.77             
     2   1270.   163.63     2.80      0.4       1.1         1.12        2.94         1.46    10.07        3.89    27.68             
     3   1218.   163.62     3.09      0.4       1.1         1.68        2.44         1.00    10.15        2.85    27.92             
     4   1278.   163.19     3.43      0.4       1.1         1.22        2.01         1.33     9.99        3.40    27.45             
     5   1195.   163.04     2.89      0.4       1.1         1.33        2.67         1.31     9.32        3.49    25.62             
     6   1247.   162.95     1.76      0.4       1.1         1.03        1.94         0.72     9.46        2.04    26.04             
