
 ROTOR 67 50% SPAN, PEAK EFF     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN  150
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1135.   183.82   -11.61      0.7       2.0        15.31       41.71         4.31    16.58       11.79    45.62             
     2   1211.   180.78    -3.48      0.7       1.9         1.32        3.81         3.80    16.29       10.38    44.81             
     3   1230.   180.38    -4.02      0.7       1.9         1.38        3.66         4.54    16.34       12.41    44.96             
     4   1201.   180.23    -1.90      0.7       2.0         1.77        2.81         3.89    16.87       10.63    46.40             
     5   1230.   180.32    -2.70      0.7       1.9         1.51        4.01         3.95    16.45       10.79    45.25             
     6   1202.   180.05    -3.43      0.7       1.9         1.48        2.69         4.13    16.39       11.30    45.10             
     7   1202.   179.48    -1.12      0.7       1.8         1.41        4.38         3.28    15.87        8.96    43.67             
     8   1161.   179.78    -3.36      0.7       1.9         1.34        4.61         3.92    16.21       10.71    44.59             
     9   1174.   180.05    -1.24      0.7       1.9         1.74        4.76         3.74    15.87       10.23    43.67             
    10   1177.   179.94    -0.57      0.7       1.9         1.14        4.42         3.94    16.22       10.78    44.62             
    11   1216.   179.68    -0.55      0.7       1.8         1.82        3.37         3.63    15.81        9.91    43.50             
    12   1195.   180.34    -3.07      0.7       1.9         1.53        3.54         4.18    16.31       11.43    44.87             
    13   1223.   180.24    -2.06      0.7       1.9         1.58        3.91         4.65    16.51       12.72    45.41             
    14   1151.   179.62    -0.11      0.7       1.8         1.33        3.47         3.44    15.63        9.39    42.99             
    15   1197.   180.94    -2.16      0.7       2.0         1.39        4.70         4.91    16.60       13.44    45.66             
    16   1187.   180.76    -1.33      0.7       1.9         1.09        2.69         4.76    16.44       13.01    45.24             
    17   1169.   181.13    -1.61      0.7       2.0         1.57        4.22         4.47    16.87       12.61    46.40             
    18   1207.   181.12    -2.27      0.7       2.0         1.49        3.70         4.56    16.88       12.47    46.45             
    19   1245.   181.01    -0.25      0.7       1.8         1.47        4.01         3.98    15.85       10.89    43.61             
    20   1220.   180.91    -0.04      0.7       1.8         1.28        3.99         3.51    16.07        9.60    44.21             
    21   1214.   181.36     0.65      0.7       1.9         1.26        3.09         3.65    16.52        9.97    45.46             
    22   1197.   180.91    -0.19      0.7       1.9         1.15        3.49         4.31    15.77       11.79    43.38             
    23   1236.   181.56    -0.87      0.7       1.9         1.52        4.33         3.98    16.04       10.88    44.13             
    24   1188.   181.82     0.25      0.7       1.8         1.36        3.90         3.98    15.82       10.88    43.52             
    25   1192.   181.86    -0.75      0.7       1.9         1.56        3.81         4.57    15.76       12.49    43.35             
    26   1188.   181.76    -0.86      0.7       1.8         1.41        3.56         4.05    15.55       11.08    42.79             
    27   1190.   182.45     0.03      0.7       1.8         1.99        4.77         4.04    15.53       11.05    42.73             
    28   1190.   181.97     0.24      0.7       1.9         0.92        3.19         4.47    16.17       12.21    44.48             
    29   1178.   181.82     1.09      0.6       1.8         1.39        3.45         3.64    15.00        9.96    41.26             
    30   1204.   182.83    -0.65      0.7       1.9         1.02        3.69         3.58    16.20        9.79    44.58             
    31   1241.   182.78     0.48      0.7       1.9         1.51        3.99         4.28    16.26       11.69    44.74             
    32   1187.   182.55     0.80      0.7       1.8         2.31        4.67         4.00    15.65       10.93    43.06             
    33   1201.   182.69    -1.45      0.7       1.8         1.13        3.75         4.37    15.48       11.96    42.59             
    34   1213.   183.35    -2.77      0.7       2.0         1.61        4.64         5.02    17.26       13.74    47.48             
    35   1228.   182.57     0.71      0.7       1.9         1.42        4.41         4.41    16.20       12.05    44.58             
    36   1192.   182.88    -2.42      0.7       1.9         2.23        3.45         4.01    16.37       10.98    45.04             
    37   1201.   182.75    -0.62      0.7       1.9         1.26        4.00         4.34    16.25       11.86    44.69             
    38   1229.   183.09    -2.07      0.7       1.9         1.39        3.34         4.43    16.82       12.11    46.28             
    39   1220.   182.78    -1.50      0.7       1.9         2.17        4.18         4.07    16.27       11.14    44.75             
    40   1166.   182.24    -0.39      0.7       1.8         1.70        4.92         3.29    15.58        8.99    42.85             
    41   1177.   182.12    -1.17      0.7       1.8         1.22        4.87         4.06    15.59       11.10    42.89             
    42   1194.   182.03    -0.03      0.7       1.9         1.41        4.24         3.63    16.48        9.91    45.33             
    43   1191.   182.02    -2.95      0.7       1.9         1.17        3.27         4.50    16.06       12.31    44.18             
    44   1180.   182.31    -1.73      0.7       1.9         1.33        3.32         3.38    15.95        9.24    43.88             
    45   1232.   181.66    -3.15      0.7       1.8         1.42        4.10         4.23    15.98       11.58    43.97             
    46   1216.   181.23    -2.47      0.7       1.9         1.35        3.88         4.08    16.45       11.15    45.25             
    47   1200.   180.83    -0.70      0.7       1.8         1.62        3.29         2.92    15.80        7.99    43.47             
    48   1201.   181.18    -2.90      0.7       1.9         1.64        5.46         4.73    16.19       12.93    44.54             
    49   1210.   180.47    -1.32      0.6       1.8         1.96        2.84         3.19    15.31        8.72    42.11             
    50   1213.   181.36    -0.61      0.7       2.0         1.49        3.92         3.00    17.22        8.18    47.38             

 ROTOR 67 50% SPAN, PEAK EFF     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN  151
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1107.   183.50     7.52      0.5       1.5         1.55        2.50         2.48    12.54        6.91    34.51             
     2   1206.   184.10     6.73      0.5       1.5         1.15        2.28         1.99    13.00        5.79    35.82             
     3   1193.   183.66     7.31      0.5       1.5         1.21        3.43         2.39    12.74        6.84    35.11             
     4   1183.   183.77     6.77      0.5       1.5         1.21        3.39         1.68    12.94        4.91    35.64             
     5   1178.   184.20     5.96      0.5       1.5         1.64        3.93         1.35    12.80        3.91    35.23             
     6   1244.   183.66     6.93      0.5       1.4         1.71        2.92         1.90    12.68        5.53    34.95             
