
 ROTOR 67 70% SPAN, PEAK EFF     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN  205
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1351.   184.16    -0.73      0.6       1.7         1.28        3.02         2.23    15.72        6.09    43.25             
     2   1402.   183.26    -0.22      0.6       1.6         1.26        2.32         1.97    15.12        5.39    41.60             
     3   1399.   183.44    -0.70      0.6       1.6         1.01        2.66         1.82    14.97        4.96    41.17             
     4   1344.   183.65    -0.57      0.6       1.7         1.39        3.40         1.98    15.82        5.41    43.51             
     5   1371.   184.01    -2.39      0.6       1.7         1.45        3.34         2.06    15.63        5.61    42.99             
     6   1343.   183.79    -1.83      0.6       1.7         0.99        3.07         2.07    15.52        5.64    42.69             
     7   1350.   183.87    -1.56      0.6       1.7         1.08        3.63         2.47    15.87        6.74    43.65             
     8   1275.   183.28    -2.76      0.6       1.6         1.38        3.15         2.27    14.74        6.19    40.54             
     9   1333.   183.43    -2.16      0.6       1.7         1.37        3.51         2.08    15.28        5.68    42.03             
    10   1314.   183.02     0.38      0.6       1.7         1.04        3.43         1.59    15.17        4.34    41.73             
    11   1336.   183.10    -2.57      0.6       1.6         1.30        2.70         2.34    14.80        6.38    40.72             
    12   1334.   183.99    -2.69      0.6       1.7         1.39        2.78         1.23    15.35        3.34    42.22             
    13   1331.   183.73    -1.39      0.6       1.6         1.13        3.69         1.98    14.51        5.59    39.91             
    14   1348.   183.11    -1.53      0.6       1.6         0.88        2.28         1.86    14.82        5.08    40.77             
    15   1324.   183.15    -1.47      0.6       1.6         1.21        4.11         1.93    14.78        5.25    40.67             
    16   1336.   183.29    -1.84      0.6       1.7         1.16        2.96         1.97    15.28        5.37    42.03             
    17   1317.   183.06    -1.22      0.6       1.6         1.40        3.85         1.95    14.86        5.32    40.89             
    18   1321.   183.28    -2.80      0.6       1.7         1.54        3.45         2.79    15.31        7.60    42.13             
    19   1329.   183.47    -1.02      0.6       1.7         1.24        3.00         1.80    15.86        4.90    43.63             
    20   1349.   183.64    -0.41      0.6       1.7         0.85        4.03         2.02    15.43        5.52    42.45             
