
 ROTOR 67 60% SPAN, PEAK EFF     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN  178
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1    729.   184.04    -0.12      0.8       2.1         2.05        4.60         1.96    14.04        5.36    38.63             
     2    750.   183.65    -0.24      0.7       2.0         1.23        3.86         2.89    14.12        7.89    38.83             
     3    806.   183.85    -1.85      0.8       2.2         1.88        4.95         3.63    15.80        9.93    43.46             
     4    711.   183.56     0.11      0.8       2.1         1.78        4.25         2.92    13.94        7.99    38.35             
     5    776.   183.38    -0.92      0.8       2.1         1.80        3.99         2.71    14.76        7.39    40.61             
     6    752.   183.30     0.38      0.7       2.0         1.55        3.65         2.54    13.81        6.94    38.00             
     7    766.   183.47    -0.68      0.8       2.1         1.53        3.85         2.64    14.23        7.22    39.15             
     8    761.   183.76     0.64      0.8       2.1         1.87        5.01         2.94    14.39        8.03    39.59             
     9    768.   184.23    -1.62      0.7       2.0         1.67        4.91         2.93    13.46        8.00    37.03             
    10    759.   184.49    -2.59      0.8       2.3         2.38        4.21         3.64    15.16        9.95    41.70             
    11    749.   183.79    -2.32      0.8       2.2         1.63        4.10         3.05    14.96        8.33    41.16             
    12    716.   184.07    -1.34      0.8       2.1         1.79        3.93         2.24    13.84        6.11    38.08             
    13    774.   183.77    -2.77      0.8       2.1         1.24        3.77         3.06    14.98        8.36    41.21             
    14    751.   183.61    -0.51      0.7       1.9         2.24        4.58         2.77    13.36        7.56    36.74             
    15    733.   183.38    -1.45      0.7       2.0         1.12        3.68         2.92    13.72        7.99    37.74             
    16    719.   183.45    -3.37      0.8       2.1         1.61        5.16         2.34    14.30        6.38    39.32             
    17    750.   183.09    -0.54      0.7       2.0         1.45        5.27         3.33    13.71        9.11    37.70             
    18    749.   183.11    -2.47      0.8       2.1         1.62        4.34         2.50    14.27        6.82    39.27             
    19    728.   183.06    -2.46      0.7       2.0         1.61        3.25         2.62    13.59        7.16    37.40             
    20    719.   183.35    -1.43      0.8       2.2         1.67        4.14         2.96    14.51        8.09    39.91             
    21    696.   183.19    -0.44      0.8       2.2         1.92        4.35         2.45    14.65        6.70    40.29             
    22    713.   182.46    -1.29      0.7       2.0         1.14        3.65         2.80    13.53        7.66    37.21             
    23    683.   182.77    -2.66      0.8       2.1         1.52        4.61         2.95    13.98        8.07    38.47             
    24    679.   182.29    -0.24      0.7       2.0         2.07        3.27         2.00    13.22        5.46    36.37             
    25    725.   182.72    -1.79      0.7       2.0         1.05        3.12         2.44    13.49        6.67    37.11             
    26    695.   183.62    -0.87      0.8       2.2         1.25        4.19         2.66    14.48        7.28    39.84             
    27    704.   183.32    -0.45      0.8       2.1         1.11        3.56         2.58    14.00        7.05    38.50             
    28    689.   183.82    -1.75      0.8       2.3         1.88        4.19         3.33    15.24        9.10    41.92             
    29    692.   183.21    -1.14      0.9       2.4         2.01        4.34         4.05    15.37       11.07    42.28             
    30    734.   183.26    -0.11      0.8       2.1         1.38        5.48         2.47    13.94        6.75    38.36             
    31    703.   183.03    -1.21      0.7       1.9         1.29        3.19         2.21    12.84        6.05    35.32             
    32    730.   183.55    -0.09      0.8       2.2         1.54        2.69         2.57    14.60        7.01    40.15             
    33    689.   183.72    -2.16      0.8       2.2         1.91        2.76         2.79    14.57        7.61    40.07             
    34    708.   183.17    -1.33      0.7       2.0         1.37        3.74         1.54    13.10        4.20    36.03             
