
 ROTOR 67 40% SPAN, PEAK EFF     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN  121
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1070.   182.29     2.62      0.7       1.9         1.33        4.07         3.10    15.50        8.46    42.63             
     2   1103.   182.49     4.92      0.7       1.8         1.55        2.99         1.67    15.43        4.55    42.44             
     3   1124.   182.43     2.30      0.7       1.8         1.63        4.61         2.28    15.31        6.22    42.12             
     4   1053.   181.86     3.09      0.7       1.8         1.63        2.78         2.98    14.51        8.15    39.93             
     5   1096.   182.42     3.14      0.6       1.7         1.43        3.91         2.47    14.44        6.74    39.73             
     6   1114.   182.55     4.38      0.6       1.8         1.51        3.48         2.03    14.93        5.54    41.07             
     7   1092.   182.40     3.16      0.6       1.8         1.50        3.82         1.97    14.99        5.37    41.22             
     8   1100.   182.75     3.09      0.6       1.7         1.06        3.34         1.67    14.49        4.56    39.85             
     9   1096.   182.93     4.14      0.6       1.7         1.23        2.72         1.30    14.12        3.52    38.83             
    10   1082.   182.99     2.37      0.7       1.9         1.11        4.67         2.94    15.07        8.03    41.46             
    11   1139.   183.10     3.93      0.6       1.7         1.40        3.27         1.55    14.22        4.23    39.13             
    12   1121.   183.05     4.19      0.6       1.7         0.90        3.84         2.71    14.62        7.40    40.21             
    13   1140.   183.31     4.87      0.6       1.7         1.26        3.16         1.53    14.44        4.16    39.72             
    14   1179.   183.55     6.03      0.6       1.7         1.15        4.19         2.19    14.83        5.98    40.80             
    15   1159.   184.27     4.71      0.6       1.6         1.32        2.56         1.91    14.02        5.21    38.57             
    16   1183.   184.15     5.42      0.6       1.6         1.06        2.68         1.79    13.68        4.87    37.63             
    17   1135.   184.17     5.24      0.6       1.7         0.99        2.82         1.99    14.28        5.42    39.28             
    18   1123.   184.49     6.14      0.6       1.7         1.36        2.74         2.01    14.28        5.47    39.27             
    19   1129.   184.71     5.39      0.6       1.7         1.76        3.53         2.18    14.40        5.96    39.60             
    20   1117.   184.33     6.59      0.6       1.5         1.19        3.27         1.72    13.16        4.70    36.19             
    21   1140.   185.07     4.47      0.6       1.6         1.26        5.27         2.25    13.66        6.13    37.59             
    22   1134.   185.19     4.37      0.6       1.7         1.01        3.92         2.38    14.40        6.51    39.61             
    23   1146.   185.25     7.18      0.6       1.7         0.94        2.22         2.03    14.24        5.54    39.16             
    24   1149.   185.68     7.11      0.6       1.6         1.30        3.76         1.44    13.64        3.92    37.52             
    25   1131.   185.42     6.40      0.6       1.6         0.96        3.62         2.12    13.38        5.78    36.82             
    26   1135.   185.76     6.03      0.6       1.6         1.51        2.50         1.38    13.46        3.76    37.02             
    27   1149.   186.00     4.51      0.6       1.7         1.41        4.14         2.21    14.34        6.03    39.44             
    28   1138.   186.54     5.08      0.6       1.7         1.50        2.89         1.33    14.99        3.61    41.22             
    29   1217.   187.01     6.12      0.6       1.6         1.19        1.93         1.36    14.12        3.70    38.85             
    30   1188.   187.17     6.21      0.6       1.6         1.09        3.27         2.40    13.57        6.55    37.33             
    31   1214.   187.23     5.06      0.6       1.6         1.44        3.87         1.67    13.79        4.55    37.93             
    32   1191.   187.51     5.75      0.6       1.5         0.87        3.70         1.76    13.35        4.80    36.73             
    33   1167.   187.55     5.26      0.6       1.6         1.45        2.67         2.90    13.94        7.92    38.35             
    34   1161.   188.06     4.03      0.6       1.6         1.48        2.69         2.38    14.03        6.49    38.59             
    35   1182.   187.13     4.52      0.6       1.6         1.56        2.90         1.48    13.48        4.02    37.08             
    36   1180.   187.17     6.84      0.6       1.6         1.65        2.91         1.84    13.58        5.01    37.35             
    37   1155.   186.59     5.84      0.6       1.6         2.03        2.66         1.68    13.66        4.58    37.58             
    38   1093.   186.47     5.26      0.6       1.7         1.74        3.64         2.49    13.94        6.79    38.33             
    39   1119.   186.24     3.05      0.6       1.7         1.42        3.79         1.71    14.59        4.65    40.14             
    40   1086.   185.34     5.07      0.6       1.6         1.37        3.12         2.29    13.38        6.24    36.80             
    41   1152.   185.55     3.93      0.6       1.7         1.52        3.01         1.49    14.41        4.05    39.63             
    42   1123.   184.53     3.31      0.6       1.6         1.40        3.47         1.37    13.28        3.72    36.54             
