
 ROTOR 67 10% SPAN, PEAK EFF     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN  621
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1083.   175.45    -0.79      0.6       1.6         1.62        4.27         0.69    13.06        1.88    35.93             
     2   1089.   176.34    -1.46      0.6       1.6         0.80        2.35         0.77    13.53        2.13    37.22             
     3   1116.   177.61    -0.87      0.6       1.6         1.21        3.31         0.70    13.25        1.94    36.44             
     4   1079.   178.53    -1.01      0.6       1.6         1.19        3.22         0.79    13.08        2.25    35.98             
     5   1080.   180.19     0.33      0.6       1.6         1.08        3.23         0.99    13.04        2.76    35.86             
     6   1129.   181.28     2.39      0.6       1.5         1.19        2.66         0.79    13.16        2.20    36.20             
     7   1126.   181.83     1.98      0.5       1.5         0.98        2.63         0.65    12.72        1.80    34.98             
     8   1133.   182.84     1.36      0.5       1.5         1.35        2.85         0.51    12.60        1.47    34.67             
     9   1159.   184.17     1.40      0.5       1.5         0.96        2.31         0.65    12.60        1.79    34.66             
    10   1204.   184.89     3.38      0.5       1.4         1.02        2.00         0.68    12.10        1.80    33.28             
    11   1230.   185.91     4.47      0.5       1.3         1.48        2.47         0.56    12.03        1.42    33.09             
    12   1227.   186.98     3.02      0.5       1.3         0.74        2.68         0.57    11.57        1.52    31.82             
    13   1269.   187.36     4.68      0.5       1.3         1.08        1.59         0.96    11.68        2.54    32.12             
    14   1221.   187.93     5.18      0.5       1.3         1.43        1.70         0.66    11.52        1.84    31.68             
    15   1250.   188.07     5.00      0.5       1.3         1.06        2.80         0.92    11.52        2.40    31.69             
    16   1241.   188.44     3.73      0.5       1.3         1.03        2.93         0.73    11.29        1.95    31.04             
    17   1238.   188.94     3.19      0.5       1.3         1.37        1.55         0.56    11.32        1.48    31.13             
    18   1244.   188.86     3.30      0.5       1.3         1.60        2.61         0.44    11.53        1.23    31.71             
    19   1225.   188.18     5.28      0.5       1.3         1.38        3.46         0.69    11.81        1.78    32.48             
    20   1196.   187.54     4.86      0.5       1.4         1.25        3.35         1.85    12.44        5.00    34.21             
    21   1193.   187.59     3.39      0.5       1.4         1.85        1.83         0.77    11.92        2.09    32.78             
    22   1189.   186.66     4.57      0.5       1.4         1.87        2.19         0.81    12.11        2.18    33.30             
    23   1139.   186.26     4.50      0.5       1.4         1.80        2.70         0.85    12.09        2.28    33.25             
    24   1161.   184.88     3.06      0.5       1.4         1.38        2.91         0.54    12.31        1.45    33.86             
    25   1107.   184.36     2.62      0.5       1.5         1.62        3.09         0.74    12.62        2.03    34.71             
    26   1112.   183.03     1.91      0.5       1.5         1.85        2.94         0.78    12.82        2.17    35.28             
    27   1086.   182.08     2.60      0.6       1.6         2.98        3.15         0.72    13.30        2.06    36.58             
    28   1066.   180.25     0.03      0.6       1.6         3.50        4.77         0.79    13.48        2.25    37.09             
    29   1068.   177.98     0.93      0.6       1.6         4.49        4.30         0.82    13.56        2.35    37.31             
    30   1047.   176.21     0.00      0.6       1.7         4.81        3.34         1.01    14.05        2.84    38.66             
    31   1085.   173.65    -3.02      0.6       1.6         4.23        4.66         0.86    13.61        2.35    37.45             
    32   1056.   171.94    -4.58      0.6       1.6         4.28        4.91         0.72    13.44        1.99    36.97             
    33   1090.   169.90    -5.38      0.6       1.6         3.70        3.79         1.49    13.30        4.00    36.58             
    34   1063.   168.93    -5.83      0.6       1.6         3.79        3.41         1.06    13.18        2.99    36.24             
    35   1057.   167.66    -5.78      0.6       1.6         3.36        2.52         0.75    12.75        2.03    35.07             
    36   1083.   167.11    -5.13      0.6       1.5         3.68        2.44         0.58    12.71        1.60    34.96             
    37   1111.   166.65    -6.66      0.5       1.4         2.64        3.59         0.74    12.06        1.91    33.16             
    38   1080.   166.95    -6.82      0.5       1.5         2.21        2.96         0.98    12.16        2.63    33.43             
    39   1082.   167.35    -7.12      0.5       1.5         1.83        2.51         1.05    12.39        2.78    34.06             
    40   1090.   167.08    -5.78      0.6       1.6         2.28        3.69         1.98    12.80        5.32    35.19             
    41   1083.   167.92    -5.78      0.6       1.6         2.02        3.52         1.59    12.88        4.52    35.42             
    42   1021.   168.05    -5.88      0.6       1.5         1.92        3.26         1.10    12.48        2.96    34.31             
    43   1083.   168.47    -6.00      0.6       1.5         1.93        2.87         1.60    12.85        4.27    35.34             
    44   1032.   169.21    -4.91      0.6       1.6         1.60        2.05         0.93    12.85        2.59    35.34             
    45   1077.   170.28    -2.86      0.5       1.5         1.50        3.38         0.62    12.55        1.72    34.53             
    46   1050.   171.46    -3.32      0.6       1.6         1.50        4.07         0.65    13.11        1.78    36.07             
    47   1054.   171.69    -1.26      0.6       1.6         1.32        3.02         0.68    12.82        1.92    35.27             
    48   1057.   172.37    -3.09      0.6       1.6         1.77        3.67         0.65    12.91        1.76    35.51             
    49   1084.   173.55    -2.14      0.6       1.6         1.21        3.26         0.77    13.35        2.10    36.74             
    50   1076.   174.84    -1.29      0.6       1.6         1.01        3.03         0.75    13.16        2.13    36.19

 ROTOR 67 10% SPAN, PEAK EFF     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN  622
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1137.   188.02     1.38      0.5       1.3         1.39        2.27         0.70    11.23        2.02    30.92             
     2   1159.   187.35     0.88      0.5       1.3         1.96        3.19         1.06    11.56        2.80    31.82             
     3   1132.   186.76     0.88      0.5       1.4         2.30        3.16         0.76    12.26        2.00    33.74             
     4   1109.   184.67    -0.68      0.6       1.5         3.45        3.99         0.80    12.74        2.79    35.10             
     5   1078.   180.81    -3.07      0.6       1.7         5.06        4.38         0.76    13.84        2.74    38.14             
     6   1071.   177.38    -3.21      0.6       1.7         5.88        3.84         0.75    14.07        2.82    38.77             
     7   1036.   173.99    -5.00      0.6       1.7         5.50        5.31         1.64    14.20        4.47    39.07             
     8   1089.   170.51    -7.94      0.6       1.6         5.24        2.72         1.56    13.80        3.92    37.94             
     9   1061.   167.83    -8.77      0.6       1.6         4.64        4.68         1.24    12.92        3.42    35.55             
    10   1051.   166.56    -9.67      0.6       1.6         3.60        3.22         1.44    12.86        3.13    35.31             
    11   1122.   165.72    -9.49      0.5       1.4         2.72        2.75         0.97    12.17        1.97    33.44             
    12   1080.   165.23   -10.47      0.5       1.4         2.46        3.20         1.49    12.12        3.18    33.27             
    13   1122.   164.37   -10.80      0.5       1.3         2.21        2.47         1.24    11.43        2.56    31.37             
    14   1091.   165.18   -10.61      0.5       1.4         1.73        3.15         1.37    11.92        3.01    32.72             
    15   1066.   165.45    -9.65      0.5       1.4         1.11        2.36         1.17    11.78        2.54    32.34             
    16   1089.   166.74   -10.73      0.5       1.4         1.62        2.12         1.32    12.06        2.58    33.09             
    17   1104.   167.55   -10.03      0.5       1.5         1.62        3.82         1.47    12.26        3.63    33.69             
    18   1048.   169.09    -9.25      0.5       1.5         1.46        2.73         1.16    12.31        2.68    33.83             
    19   1048.   170.16    -9.35      0.6       1.5         1.18        3.56         0.82    12.43        2.02    34.20             
    20   1013.   171.75    -6.56      0.6       1.6         1.12        3.32         1.51    13.39        3.76    36.81             
    21   1018.   173.44    -6.61      0.6       1.6         1.12        3.02         0.73    12.63        1.56    34.73             
    22   1025.   174.84    -7.25      0.6       1.6         1.42        2.79         0.58    12.81        1.56    35.24             
    23   1050.   176.56    -5.66      0.6       1.6         1.35        2.62         1.26    13.34        3.25    36.70             
    24   1076.   177.39    -3.95      0.6       1.6         1.08        3.05         0.88    12.93        2.46    35.60             
    25   1086.   179.66    -5.21      0.6       1.5         1.27        3.76         0.71    12.86        2.31    35.42             
    26   1080.   180.98    -2.69      0.6       1.5         1.43        4.18         0.85    12.67        2.57    34.89             
    27   1119.   181.90    -3.23      0.6       1.5         1.20        3.23         0.51    12.98        2.22    35.75             
    28   1126.   183.23    -3.44      0.5       1.5         1.56        3.26         0.95    12.42        3.54    34.28             
    29   1105.   184.20    -1.26      0.5       1.5         0.95        2.34         0.59    12.48        2.36    34.40             
    30   1128.   185.55    -1.17      0.5       1.4         1.08        2.10         0.56    12.03        1.97    33.12             
    31   1147.   185.42     0.59      0.5       1.4         0.91        3.45         0.67    12.25        2.09    33.72             
    32   1182.   187.31     0.10      0.5       1.3         1.13        2.45         0.69    11.77        2.45    32.43             
    33   1216.   187.94    -0.33      0.5       1.3         1.34        2.36         0.65    11.58        1.60    31.86             
    34   1246.   188.68     0.81      0.4       1.2         0.99        3.02         0.75    11.04        2.46    30.43             
    35   1250.   189.33     0.12      0.5       1.2         0.82        2.69         0.69    11.21        1.96    30.86             
    36   1210.   189.80     1.40      0.5       1.3         1.02        2.45         0.81    11.44        2.44    31.51             
    37   1203.   189.94     1.34      0.5       1.3         1.27        2.65         0.66    11.15        1.73    30.68             
    38   1190.   190.08     1.22      0.5       1.3         1.24        2.62         0.86    11.05        2.61    30.44             
    39   1237.   190.30     1.57      0.5       1.2         1.29        1.70         0.73    11.10        2.21    30.55             
    40   1217.   189.69     1.49      0.5       1.3         1.31        2.86         0.58    11.21        2.12    30.88             
    41   1138.   188.99     1.66      0.5       1.4         1.49        3.43         0.73    11.63        1.45    31.98             
    42   1189.   189.12     2.94      0.5       1.3         1.25        3.25         0.59    11.37        1.90    31.30             
    43   1141.   188.65     1.52      0.5       1.4         0.82        3.45         1.66    12.14        5.03    33.49             
    44   1156.   188.21     1.81      0.5       1.4         1.24        3.29         0.74    11.76        2.12    32.36             
    45   1097.   188.33     1.27      0.5       1.4         1.48        3.32         0.80    11.47        2.46    31.58             
    46   1153.   188.03     1.19      0.6       1.5         1.18        1.73         2.56    12.66        6.91    34.83             
    47   1155.   187.82     1.18      0.5       1.3         0.86        2.14         0.78    11.61        2.61    32.00             
    48   1154.   187.68     1.76      0.5       1.3         1.05        2.25         0.49    11.40        1.26    31.36             
    49   1087.   188.13     0.64      0.5       1.3         1.00        3.50         0.69    11.02        2.17    30.36             
    50   1132.   188.36     0.35      0.5       1.3         0.80        2.19         0.70    11.25        1.77    30.94             

 ROTOR 67 10% SPAN, PEAK EFF     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN  623
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1151.   187.39    -4.36      0.5       1.3         1.11        3.91         0.82    10.95        3.45    30.26             
     2   1176.   188.31    -3.85      0.5       1.3         1.37        3.13         1.00    11.17        4.25    30.93             
     3   1204.   189.77    -3.74      0.4       1.2         1.26        2.53         0.72    10.66        3.27    29.47             
     4   1240.   190.28    -2.49      0.4       1.2         0.91        1.98         0.68    10.67        2.99    29.47             
     5   1198.   191.59     0.25      0.4       1.2         1.45        2.41         0.65    10.28        2.55    28.38             
     6   1265.   192.35    -1.13      0.4       1.1         1.02        2.03         0.70    10.09        2.57    27.85             
     7   1247.   192.86    -0.10      0.4       1.1         0.60        1.69         0.61     9.99        2.74    27.61             
     8   1252.   193.19    -0.35      0.4       1.1         0.98        1.87         0.53    10.05        2.48    27.75             
     9   1241.   193.24    -1.02      0.4       1.2         1.20        2.85         0.91    10.33        3.35    28.54             
    10   1280.   192.97    -0.28      0.4       1.2         1.37        1.96         0.73    10.40        3.23    28.75             
    11   1210.   192.26    -0.32      0.4       1.2         1.18        2.21         0.80    10.76        3.38    29.75             
    12   1214.   191.88    -1.34      0.4       1.2         1.00        1.91         0.73    10.59        3.25    29.29             
    13   1199.   191.88    -2.35      0.5       1.3         1.42        2.60         0.87    10.89        3.84    30.14             
    14   1163.   191.51    -1.99      0.5       1.3         1.11        1.72         1.03    10.79        4.10    29.88             
    15   1174.   190.68    -3.28      0.5       1.3         0.95        2.02         0.85    10.85        3.68    30.02             
    16   1142.   190.63    -3.47      0.5       1.3         0.99        2.88         0.83    10.96        3.61    30.32             
    17   1118.   189.89    -2.57      0.5       1.3         1.16        1.99         0.73    10.92        3.20    30.17             
    18   1121.   190.33    -3.50      0.5       1.3         1.88        2.53         0.67    10.67        3.08    29.49             
    19   1109.   189.87    -3.27      0.5       1.3         1.20        3.39         0.96    11.09        3.53    30.63             
    20   1155.   189.70    -3.86      0.5       1.3         1.16        3.35         0.89    10.90        3.69    30.15             
    21   1157.   190.06    -2.29      0.5       1.3         1.01        2.27         0.62    10.78        2.92    29.78             
    22   1146.   189.45    -1.47      0.5       1.3         1.29        2.37         1.70    11.48        4.47    31.58             
    23   1101.   190.35    -1.38      0.5       1.3         1.08        1.54         0.79    10.64        3.51    29.42             
    24   1102.   189.92    -1.95      0.4       1.2         0.99        2.59         0.76    10.43        3.03    28.82             
    25   1132.   190.26    -0.62      0.4       1.2         1.07        1.94         0.65    10.42        2.11    28.72             
    26   1189.   190.21    -3.57      0.4       1.2         0.77        2.61         0.78    10.45        3.34    28.87             
    27   1157.   190.30    -3.12      0.4       1.2         1.09        2.31         0.81    10.46        3.38    28.92             
    28   1112.   189.14    -3.76      0.5       1.3         2.16        2.77         0.81    10.85        3.60    30.01             
    29   1098.   187.27    -4.05      0.5       1.5         3.22        3.91         1.28    12.15        4.92    33.65             
    30   1115.   183.33    -7.21      0.6       1.6         5.82        6.78         1.39    13.26        5.25    36.70             
