
 ROTOR 67 90% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1211
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1130.   150.21     4.01      0.4       1.1         0.69        2.73         1.33     8.96        3.68    24.67             
     2   1087.   149.56     5.61      0.4       1.0         0.90        1.34         1.31     8.56        3.48    23.54             
     3   1047.   149.83     4.77      0.4       1.0         1.04        1.79         0.80     8.25        2.29    22.71             
     4   1058.   150.23     4.97      0.4       1.0         1.17        2.33         1.09     8.33        2.96    22.90             
     5   1059.   149.75     5.19      0.4       1.1         0.82        1.51         0.64     8.98        1.70    24.69             
     6   1077.   149.38     4.06      0.4       1.0         0.88        1.61         1.26     8.62        3.47    23.74             
     7   1095.   149.47     4.91      0.4       1.0         0.53        3.19         0.91     8.39        2.31    23.06             
     8   1063.   149.74     5.50      0.4       1.1         0.97        1.24         1.01     8.79        2.77    24.19             
     9   1090.   149.43     4.49      0.4       1.0         1.02        1.61         0.82     8.59        2.34    23.65             
    10   1107.   149.44     4.41      0.4       1.0         1.03        2.36         0.59     8.61        1.51    23.68             
    11   1150.   149.60     4.99      0.4       1.0         0.79        1.71         1.06     8.19        2.81    22.51             
    12   1209.   149.59     5.56      0.4       1.0         0.66        2.12         0.82     8.49        2.29    23.36             
    13   1198.   149.77     5.59      0.4       1.0         0.89        1.67         0.61     8.49        1.54    23.36             
    14   1223.   149.78     4.89      0.4       1.0         0.80        2.09         1.78     8.93        4.78    24.55             
    15   1238.   150.00     5.94      0.4       1.0         0.54        1.83         0.70     8.61        2.00    23.70             
    16   1248.   150.06     6.22      0.3       0.9         0.67        1.65         0.50     8.23        1.37    22.63             
    17   1251.   150.18     7.50      0.3       0.9         0.54        1.89         0.60     8.43        1.55    23.17             
    18   1300.   150.35     5.88      0.3       1.0         0.69        2.33         1.22     8.73        3.31    24.02             
    19   1282.   150.31     6.97      0.4       1.0         0.83        1.73         1.31     8.68        3.60    23.88             
    20   1289.   150.13     6.66      0.3       0.9         0.74        1.49         0.49     8.47        1.39    23.31             
    21   1258.   150.37     7.26      0.3       0.9         0.66        2.13         0.89     8.58        2.20    23.58             
    22   1212.   150.39     7.41      0.4       1.0         0.66        1.91         1.17     8.75        3.12    24.06             
    23   1279.   150.04     6.46      0.3       0.9         0.78        2.09         0.71     8.35        2.04    22.97             
    24   1177.   150.11     6.48      0.4       1.0         0.78        1.54         1.22     8.51        3.44    23.44             
    25   1187.   150.23     6.58      0.3       1.0         0.76        2.60         0.89     8.41        2.19    23.11             
    26   1156.   149.73     5.41      0.4       1.0         0.68        1.75         1.03     8.81        2.79    24.23             
    27   1118.   150.18     6.52      0.4       1.0         0.93        1.95         1.00     8.56        2.88    23.57             
    28   1130.   149.95     5.08      0.4       1.1         0.96        2.79         1.72     9.22        4.74    25.37             
    29   1122.   149.90     5.72      0.4       1.0         0.95        2.07         0.84     8.68        2.48    23.89             
    30   1099.   149.69     5.35      0.4       1.0         0.85        2.06         1.44     8.44        3.92    23.21             
    31   1104.   149.78     6.98      0.4       1.0         0.63        1.42         1.02     8.42        2.75    23.18             
    32   1059.   149.63     5.57      0.4       1.0         0.65        2.19         0.94     8.47        2.65    23.32             
    33   1073.   149.63     5.37      0.4       1.0         0.87        1.92         1.25     8.44        3.49    23.22             
    34   1038.   149.42     6.06      0.4       1.1         0.93        2.09         1.25     8.66        3.50    23.84             
    35    995.   149.49     5.25      0.4       1.2         0.99        2.62         1.67     9.05        4.63    24.92             
    36   1033.   149.46     4.91      0.4       1.0         0.80        2.22         0.65     8.39        1.88    23.08             
    37   1067.   149.23     4.95      0.4       1.0         0.60        2.57         0.72     8.06        2.01    22.16             
    38   1091.   149.79     4.09      0.4       1.0         0.61        1.52         0.89     8.46        2.34    23.27             
    39   1062.   149.93     3.94      0.4       1.0         1.07        2.69         0.61     8.49        1.73    23.37             
    40   1072.   149.93     4.39      0.4       1.0         0.72        2.54         1.22     8.56        3.25    23.55             
    41   1140.   150.43     3.39      0.4       1.1         0.70        1.61         1.69     9.37        4.68    25.79             
    42   1142.   150.43     3.30      0.4       1.0         0.72        1.63         1.03     8.86        2.99    24.41             
    43   1090.   150.25     3.55      0.4       1.0         0.49        2.17         1.03     8.58        2.93    23.62             
    44   1100.   150.27     3.11      0.4       1.1         0.64        2.19         1.13     8.90        3.19    24.50             
    45   1119.   150.19     2.96      0.4       1.1         0.65        2.08         0.97     9.06        2.67    24.92             
    46   1148.   149.87     4.05      0.4       1.0         0.71        2.31         0.59     8.33        1.75    22.93             
    47   1125.   150.50     4.21      0.4       1.0         0.68        2.03         1.21     8.50        3.26    23.38             
    48   1153.   149.77     4.17      0.4       1.0         0.70        2.36         1.18     8.51        3.17    23.40             
    49   1134.   150.09     4.32      0.4       1.0         0.90        2.88         0.96     8.28        2.77    22.81             
    50   1160.   149.96     4.65      0.4       1.0         0.74        2.40         0.92     8.79        2.65    24.19             

 ROTOR 67 90% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1212
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1    851.   149.48     3.51      0.5       1.4         1.02        2.48         3.04    10.11        8.06    27.73             
     2    883.   149.69     2.75      0.5       1.3         1.27        1.92         2.31     9.91        6.13    27.24             
     3    921.   149.59     4.39      0.4       1.2         1.08        2.24         0.99     8.85        2.63    24.35             
     4   1029.   149.89     4.12      0.4       1.2         1.09        1.80         1.76     9.51        4.31    26.09             
     5   1118.   150.17     5.32      0.4       1.1         1.02        2.18         0.91     9.07        2.28    24.94             
     6   1199.   150.65     5.99      0.4       1.1         0.94        1.90         0.96     9.14        2.42    25.12             
     7   1341.   151.08     5.85      0.4       1.0         1.28        1.86         0.74     9.16        1.71    25.19             
     8   1410.   150.92     6.15      0.3       0.9         0.98        1.89         0.53     8.82        1.31    24.26             
     9   1501.   151.36     6.81      0.4       1.0         0.62        2.53         0.71     9.45        1.74    25.98             
    10   1513.   151.84     6.97      0.4       1.0         0.57        2.55         0.94     9.53        2.18    26.19             
    11   1545.   151.77     7.14      0.4       1.0         0.58        2.45         1.29     9.47        3.38    26.03             
    12   1504.   151.95     8.38      0.4       1.0         0.79        2.25         1.42     9.63        3.57    26.45             
    13   1582.   152.01     8.31      0.4       1.0         0.94        2.03         1.38     9.82        3.32    26.95             
    14   1472.   151.60     8.81      0.3       0.9         0.71        2.10         0.90     9.25        2.05    25.41             
    15   1418.   151.28     8.37      0.3       1.0         0.97        1.97         1.17     9.13        2.78    25.07             
    16   1316.   151.07     7.76      0.4       1.0         1.03        2.16         1.19     9.28        2.82    25.47             
    17   1261.   150.69     7.73      0.4       1.1         0.83        2.20         1.54     9.50        3.88    26.09             
    18   1224.   150.86     6.65      0.4       1.1         1.13        3.54         1.63     9.58        4.08    26.30             
    19   1216.   150.31     6.65      0.4       1.1         0.95        2.41         1.63     9.28        4.09    25.48             
    20   1195.   149.92     5.94      0.4       1.0         1.24        3.25         1.30     8.87        3.37    24.39             
    21   1204.   150.11     6.13      0.4       1.1         0.93        2.53         1.77     9.55        4.38    26.18             
    22   1137.   149.68     4.58      0.4       1.1         1.05        2.95         1.31     9.26        3.50    25.46             
    23   1155.   149.51     4.36      0.4       1.2         1.11        2.00         2.02    10.10        5.32    27.76             
    24   1129.   149.49     4.09      0.3       0.9         0.84        2.61         0.55     7.95        1.41    21.88             
    25   1088.   149.20     4.94      0.4       1.0         0.72        2.68         1.58     8.59        4.11    23.61             
    26   1100.   149.24     3.96      0.4       1.0         1.04        2.42         0.72     8.13        1.80    22.34             
    27   1119.   149.15     4.05      0.4       1.0         0.92        1.18         1.10     8.61        2.90    23.66             
    28   1132.   149.53     4.28      0.4       1.1         0.93        2.81         1.80     9.12        4.71    25.06             
    29   1116.   149.38     3.80      0.4       1.1         0.83        1.99         2.03     9.22        5.30    25.32             
    30   1110.   149.43     4.71      0.4       1.0         0.56        1.66         1.12     8.58        2.80    23.58             
    31   1130.   149.45     3.68      0.4       1.1         0.88        1.59         1.60     9.08        4.15    24.94             
    32   1191.   149.19     3.63      0.3       0.9         0.56        1.93         0.60     8.19        1.60    22.52             
    33   1119.   148.84     4.07      0.4       1.0         0.57        1.89         1.07     8.69        2.87    23.89             
    34   1116.   149.31     5.42      0.4       1.1         0.97        2.62         1.91     8.91        4.95    24.46             
    35   1052.   149.06     3.93      0.4       1.1         0.74        2.76         2.09     9.14        5.67    25.14             
    36   1107.   149.48     4.88      0.4       1.1         1.19        1.57         1.28     9.00        3.48    24.75             
    37   1103.   149.10     3.95      0.4       1.0         0.73        2.15         0.89     8.38        2.30    23.05             
    38   1027.   149.48     4.17      0.4       1.1         0.53        2.01         1.34     8.65        3.46    23.78             
    39   1046.   149.23     3.59      0.4       1.0         0.73        2.12         0.67     8.36        1.74    22.99             
    40   1025.   149.71     4.66      0.4       1.2         0.91        1.80         1.75     9.21        4.82    25.34             
    41   1002.   148.87     4.79      0.4       1.1         0.67        2.27         1.10     8.55        2.79    23.50             
    42    962.   149.33     3.84      0.4       1.2         0.73        2.09         1.53     9.02        3.95    24.77             
    43    882.   149.78     4.74      0.5       1.4         0.74        2.17         2.26    10.41        5.78    28.55             
    44    944.   149.17     4.05      0.4       1.1         0.65        2.39         1.02     8.47        2.64    23.28             
    45    893.   148.79     3.43      0.4       1.2         0.83        1.65         1.77     8.83        4.62    24.26             
    46    865.   149.00     4.14      0.4       1.2         0.91        2.51         1.55     8.68        4.05    23.84             
    47    854.   148.70     2.92      0.5       1.3         0.78        2.33         1.00     9.06        2.47    24.90             
    48    839.   148.75     3.72      0.5       1.2         0.91        3.39         1.20     8.93        3.02    24.52             
    49    781.   148.94     3.10      0.5       1.4         0.90        2.33         2.16     9.52        5.81    26.13             
    50    787.   148.71     3.42      0.5       1.4         0.96        2.41         2.05     9.70        5.86    26.71             

