
 ROTOR 67 30% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1054
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1173.   166.85     0.64      0.6       1.7         2.60        3.13         2.74    14.23        7.48    39.15             
     2   1213.   167.38    -0.80      0.6       1.7         3.23        3.19         3.53    14.89        9.65    40.96             
     3   1217.   166.94    -0.82      0.6       1.7         2.30        6.08         3.47    14.58        9.48    40.10             
     4   1213.   166.64    -0.88      0.6       1.7         2.38        4.63         3.75    14.55       10.26    40.04             
     5   1200.   167.14    -0.12      0.6       1.8         2.22        3.50         3.28    15.14        8.95    41.64             
     6   1211.   167.11     0.95      0.6       1.7         2.05        3.07         3.31    14.73        9.05    40.51             
     7   1231.   167.57    -0.77      0.6       1.7         1.96        3.90         3.87    14.94       10.57    41.11             
     8   1232.   167.12     0.17      0.6       1.5         2.11        3.04         3.25    13.26        8.89    36.48             
     9   1234.   167.22    -0.11      0.6       1.7         1.99        3.95         3.88    14.36       10.60    39.50             
    10   1227.   166.89     0.52      0.6       1.5         1.70        2.31         3.15    13.43        8.61    36.94             
    11   1232.   167.40     1.03      0.6       1.6         1.39        3.49         3.41    13.56        9.31    37.31             
    12   1193.   167.54     0.96      0.6       1.6         2.14        3.46         3.81    13.53       10.43    37.21             
    13   1270.   167.91     0.72      0.6       1.6         1.65        3.47         3.48    13.68        9.51    37.63             
    14   1221.   168.18    -0.15      0.6       1.6         1.65        2.55         3.63    13.50        9.93    37.15             
    15   1278.   168.97     0.74      0.6       1.5         1.44        4.25         3.49    13.63        9.53    37.50             
    16   1200.   169.16     0.66      0.6       1.6         1.39        3.42         3.42    13.85        9.35    38.11             
    17   1179.   168.61     1.08      0.6       1.6         1.56        3.44         4.20    13.59       11.50    37.39             
    18   1200.   168.97     2.36      0.6       1.6         1.00        4.27         2.95    13.63        8.06    37.51             
    19   1253.   169.88     1.52      0.6       1.6         1.06        3.34         3.47    14.27        9.49    39.27             
    20   1195.   169.67     2.28      0.6       1.6         1.22        4.25         2.57    13.36        7.02    36.75             
    21   1224.   170.96     2.42      0.6       1.6         1.44        2.82         2.59    14.24        7.08    39.18             
    22   1173.   170.12     1.45      0.6       1.6         0.89        4.08         3.17    13.34        8.67    36.71             
    23   1209.   170.87     1.90      0.6       1.6         1.24        3.21         3.24    13.55        8.86    37.27             
    24   1180.   170.88     2.23      0.6       1.6         1.60        2.75         2.62    13.50        7.16    37.14             
    25   1200.   171.12     3.05      0.6       1.5         1.14        3.83         3.05    13.37        8.35    36.78             
    26   1188.   171.79     0.13      0.6       1.7         2.08        3.57         4.16    14.09       11.38    38.77             
    27   1178.   171.56     1.71      0.6       1.5         1.96        3.78         2.54    13.16        6.94    36.19             
    28   1197.   171.84     1.29      0.6       1.6         1.32        3.87         4.30    14.14       11.77    38.89             
    29   1209.   171.68     1.40      0.6       1.5         1.28        3.21         3.02    13.32        8.24    36.63             
    30   1210.   171.92     2.53      0.6       1.5         1.31        4.11         3.27    13.29        8.94    36.56             
    31   1200.   172.07     1.93      0.6       1.6         0.99        2.15         2.77    13.59        7.57    37.39             
    32   1197.   172.12     0.31      0.6       1.7         1.44        4.31         3.77    13.98       10.31    38.45             
    33   1178.   172.30     1.16      0.6       1.5         1.95        3.10         3.29    13.17        8.98    36.22             
    34   1172.   172.14     2.20      0.6       1.6         1.56        3.75         3.22    13.59        8.80    37.39             
    35   1175.   171.97     2.01      0.6       1.6         1.41        2.56         2.89    13.97        7.90    38.43             
    36   1163.   172.20    -0.64      0.6       1.7         1.60        3.41         3.47    14.17        9.49    38.99             
    37   1168.   172.45     0.61      0.7       1.8         1.75        4.26         4.23    15.33       11.56    42.16             
    38   1144.   172.14    -0.30      0.7       1.8         1.66        3.47         3.60    15.10        9.84    41.54             
    39   1113.   171.71    -0.77      0.6       1.8         1.80        2.62         3.76    14.43       10.29    39.71             
    40   1169.   171.70     0.31      0.6       1.7         2.02        3.25         3.20    14.58        8.73    40.12             
    41   1148.   171.49     0.46      0.7       1.9         1.87        2.96         3.54    15.58        9.67    42.86             
    42   1203.   171.42     1.79      0.6       1.7         2.27        5.12         2.26    14.46        6.16    39.78             
    43   1174.   171.27     0.70      0.6       1.7         2.52        3.68         2.54    14.73        6.92    40.52             
    44   1171.   170.72    -0.12      0.7       1.8         2.36        3.60         2.80    15.49        7.64    42.62             
    45   1210.   170.32    -0.46      0.6       1.7         3.11        4.50         2.88    15.21        7.87    41.85             
    46   1201.   170.10    -0.04      0.6       1.7         2.90        2.69         3.01    15.22        8.22    41.86             
    47   1211.   168.80     0.18      0.6       1.6         2.89        2.84         2.36    14.17        6.45    38.97             
    48   1217.   168.29    -0.37      0.6       1.7         3.00        3.48         3.13    15.11        8.54    41.55             
    49   1215.   168.58    -1.44      0.6       1.7         2.74        4.36         2.94    14.81        8.02    40.74             
    50   1243.   167.32     0.27      0.6       1.6         2.59        2.70         2.84    14.29        7.75    39.31             

 ROTOR 67 30% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1055
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1185.   175.16     1.78      0.6       1.6         2.00        2.29         2.45    13.73        6.81    37.80             
     2   1154.   174.97     1.83      0.6       1.6         1.66        3.54         2.81    13.53        7.82    37.25             
     3   1077.   174.75     1.73      0.6       1.6         1.92        3.47         3.26    13.19        9.02    36.32             
     4   1127.   174.22     1.56      0.6       1.6         1.37        3.98         2.66    13.41        7.38    36.91             
     5   1118.   173.98    -1.77      0.6       1.6         1.95        4.36         2.36    13.45        6.57    37.02             
     6   1140.   173.81     0.27      0.6       1.7         2.20        3.55         2.85    13.99        7.93    38.53             
     7   1113.   173.98    -0.86      0.6       1.7         1.55        3.89         2.84    14.24        7.89    39.19             
     8   1065.   173.01     0.73      0.6       1.7         1.57        4.41         2.14    13.87        5.93    38.16             
     9   1150.   173.32     0.36      0.6       1.6         1.50        3.60         2.09    14.01        5.98    38.56             
    10   1157.   172.99    -0.37      0.6       1.7         2.39        3.01         2.30    14.57        6.40    40.10             
    11   1228.   172.84    -0.57      0.6       1.7         2.24        4.07         1.86    14.78        5.21    40.67             
    12   1214.   172.10     0.62      0.6       1.7         2.60        3.45         2.16    14.55        6.00    40.05             
    13   1233.   171.77    -0.61      0.6       1.7         3.40        3.85         2.54    15.06        7.04    41.45             
    14   1215.   170.46    -1.44      0.6       1.6         2.38        3.45         2.20    14.38        6.10    39.56             
    15   1209.   170.37    -2.33      0.6       1.7         3.25        4.48         2.66    14.82        7.41    40.81             
    16   1225.   169.36     0.53      0.6       1.6         3.28        2.96         2.13    14.30        5.88    39.34             
    17   1245.   169.27    -1.02      0.6       1.7         3.27        4.40         2.71    14.71        7.55    40.49             
    18   1241.   168.54     0.36      0.6       1.6         3.11        5.44         2.33    14.22        6.42    39.13             
    19   1276.   167.98    -1.36      0.6       1.7         2.10        4.58         3.50    14.73        9.74    40.56             
    20   1225.   167.77    -1.93      0.5       1.5         2.53        4.41         2.43    13.27        6.76    36.54             
    21   1195.   167.66    -1.55      0.6       1.6         2.65        3.44         2.71    13.70        7.55    37.71             
    22   1240.   167.98    -1.23      0.6       1.6         1.90        2.65         2.52    14.19        7.01    39.07             
    23   1224.   168.04    -1.45      0.6       1.6         1.88        3.85         3.54    13.84        9.83    38.10             
    24   1272.   167.32     0.90      0.5       1.4         2.26        3.01         2.24    12.87        6.22    35.41             
    25   1218.   168.04    -0.10      0.6       1.6         1.79        2.98         3.67    13.92       10.20    38.34             
    26   1282.   168.17     1.36      0.6       1.5         2.01        2.99         3.03    13.64        8.41    37.56             
