
 ROTOR 67 10% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1000
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1161.   174.02     8.41      0.6       1.7         1.21        3.01         2.41    14.24        6.54    39.17             
     2   1190.   175.43     9.89      0.6       1.7         1.53        2.03         2.20    14.31        5.95    39.37             
     3   1221.   176.01     9.13      0.6       1.6         1.49        3.04         2.11    13.93        5.72    38.32             
     4   1218.   177.29    10.35      0.6       1.6         1.55        3.26         1.73    13.92        4.67    38.28             
     5   1199.   178.06    11.89      0.6       1.7         1.47        3.78         2.39    14.30        6.51    39.33             
     6   1245.   178.55    12.03      0.6       1.6         1.35        3.22         2.12    14.37        5.73    39.54             
     7   1251.   179.39    10.03      0.6       1.7         1.99        3.35         2.32    15.36        6.29    42.24             
     8   1237.   179.96     8.98      0.7       1.9         1.92        3.03         2.23    16.45        6.01    45.24             
     9   1237.   179.17    12.24      0.7       1.8         2.43        4.57         1.88    16.09        5.10    44.26             
    10   1313.   178.84    11.07      0.7       1.9         1.99        3.94         1.43    17.15        3.86    47.17             
    11   1330.   179.22    10.98      0.7       1.9         2.85        5.02         1.54    17.97        4.13    49.42             
    12   1364.   177.55    10.15      0.7       2.0         3.75        4.27         1.34    18.83        3.75    51.80             
    13   1255.   176.02     9.84      0.8       2.2         4.59        5.10         1.59    19.26        4.32    52.98             
    14   1235.   173.76     8.71      0.8       2.3         5.60        6.02         1.51    20.21        4.13    55.60             
    15   1227.   171.15     7.40      0.9       2.4         5.87        7.60         1.35    20.99        3.62    57.74             
    16   1182.   169.24     5.35      0.9       2.4         6.18        4.67         1.42    20.95        3.89    57.63             
    17   1182.   165.98     3.98      0.9       2.4         5.83        5.00         1.73    20.70        4.71    56.94             
    18   1111.   163.27     2.75      0.9       2.4         5.91        6.22         2.08    20.25        5.67    55.71             
    19   1067.   159.76    -1.70      0.8       2.3         4.75        7.43         2.29    19.37        6.24    53.27             
    20   1063.   158.88    -3.10      0.9       2.4         4.61        5.40         1.93    19.54        5.24    53.75             
    21   1049.   157.40    -4.44      0.8       2.2         4.61        5.38         3.51    18.08        9.55    49.74             
    22   1026.   155.67    -6.07      0.8       2.2         3.92        4.69         3.45    17.71        9.68    48.71             
    23   1072.   154.59    -5.23      0.7       2.0         3.42        5.96         3.82    16.33       10.40    44.93             
    24   1046.   154.69    -6.18      0.7       2.0         2.79        3.64         2.64    16.53        7.16    45.47             
    25   1081.   154.20    -6.59      0.7       2.0         2.37        2.89         3.47    16.52        9.72    45.43             
    26   1129.   154.32    -7.25      0.7       1.9         2.09        2.94         3.36    15.96        9.13    43.90             
    27   1069.   153.66    -6.47      0.7       1.9         1.82        3.49         4.46    15.03       12.16    41.35             
    28   1122.   154.22    -6.43      0.7       1.9         1.65        3.78         4.18    16.05       11.39    44.16             
    29   1212.   154.21    -5.17      0.6       1.6         1.17        3.38         3.74    13.97       10.18    38.41             
    30   1213.   155.56    -5.97      0.6       1.8         1.64        3.29         3.95    15.36       10.75    42.26             
    31   1211.   155.75    -5.09      0.6       1.7         0.88        2.86         2.66    14.72        7.24    40.49             
    32   1214.   156.12    -4.26      0.6       1.6         1.12        3.57         3.90    14.01       10.62    38.53             
    33   1232.   156.79    -4.10      0.6       1.5         0.91        2.87         3.05    13.53        8.29    37.23             
    34   1223.   157.86    -3.54      0.6       1.6         1.43        2.04         3.23    13.64        8.79    37.50             
    35   1270.   158.66    -2.78      0.6       1.6         1.42        2.62         2.03    14.24        5.50    39.15             
    36   1241.   159.54    -3.05      0.6       1.6         1.30        3.62         3.65    14.06        9.95    38.66             
    37   1238.   159.16    -1.37      0.5       1.5         1.47        2.60         2.31    13.19        6.26    36.27             
    38   1273.   161.17    -0.65      0.6       1.6         0.75        3.14         2.62    14.54        7.12    39.99             
    39   1245.   162.09    -0.50      0.6       1.6         1.20        3.20         3.06    14.25        8.30    39.19             
    40   1288.   162.43     0.37      0.5       1.5         1.36        3.83         2.58    13.28        7.01    36.53             
    41   1248.   163.81    -0.08      0.6       1.5         1.39        3.95         2.91    13.52        7.92    37.19             
    42   1209.   164.80     1.28      0.6       1.5         1.13        3.11         2.74    13.42        7.44    36.90             
    43   1224.   165.37     2.28      0.6       1.5         1.01        2.84         2.37    13.67        6.43    37.60             
    44   1245.   167.02     1.04      0.6       1.6         1.48        3.49         3.16    14.32        8.58    39.38             
    45   1252.   167.62     1.98      0.6       1.6         1.17        1.83         2.71    13.94        7.37    38.34             
    46   1189.   168.73     4.24      0.6       1.5         1.30        3.53         2.07    13.39        5.61    36.82             
    47   1205.   170.30     4.84      0.6       1.6         1.51        3.11         2.50    14.45        6.79    39.73             
    48   1229.   170.80     6.07      0.6       1.6         0.90        2.63         2.58    14.56        6.99    40.05             
    49   1213.   172.23     5.94      0.6       1.6         1.37        3.54         2.38    14.03        6.44    38.59             
    50   1197.   172.51     7.93      0.6       1.6         1.12        2.05         2.15    13.84        5.83    38.08             

 ROTOR 67 10% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1001
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1159.   174.15    14.30      0.6       1.6         1.23        3.30         1.81    13.46        4.95    37.02             
     2   1167.   174.69    15.87      0.5       1.4         1.30        3.87         1.28    12.55        3.48    34.52             
     3   1234.   175.89    14.84      0.5       1.5         0.87        2.26         1.41    13.20        3.84    36.31             
     4   1224.   176.87    14.21      0.6       1.6         1.06        3.47         2.06    14.04        5.62    38.62             
     5   1242.   176.87    15.12      0.6       1.6         1.21        3.33         1.35    13.80        3.69    37.97             
     6   1229.   178.27    15.96      0.6       1.6         1.09        3.23         1.61    13.84        4.39    38.08             
     7   1278.   178.57    17.29      0.5       1.5         1.64        2.85         1.18    13.58        3.20    37.35             
     8   1239.   178.78    16.95      0.6       1.8         1.67        3.89         1.12    15.78        3.04    43.40             
     9   1260.   178.46    16.90      0.6       1.7         2.48        2.81         1.30    15.22        3.52    41.86             
    10   1291.   178.15    16.29      0.6       1.8         2.66        4.32         1.89    16.13        5.12    44.36             
    11   1260.   176.83    15.62      0.7       1.9         3.63        4.26         2.15    17.02        5.84    46.81             
    12   1270.   174.78    13.62      0.7       2.0         3.51        5.61         1.86    18.26        5.03    50.23             
    13   1218.   172.24    13.97      0.8       2.2         5.16        5.31         2.09    19.58        5.67    53.85             
    14   1194.   169.98    12.92      0.8       2.2         5.47        5.24         2.56    19.01        6.95    52.30             
    15   1173.   167.60     9.06      0.9       2.3         5.49        5.43         1.94    20.19        5.26    55.53             
    16   1157.   164.19     8.20      0.8       2.3         6.59        6.54         1.86    19.63        5.03    53.99             
    17   1108.   161.55     4.56      0.8       2.3         6.01        7.33         2.28    18.92        6.19    52.06             
    18   1122.   159.61     2.38      0.8       2.2         5.07        4.60         2.07    18.15        5.63    49.92             
    19   1086.   157.23     1.04      0.8       2.1         5.64        5.99         2.33    17.17        6.33    47.22             
    20   1087.   155.03    -1.39      0.7       1.9         3.99        3.99         1.73    15.84        4.71    43.56             
    21   1077.   154.26    -1.89      0.7       2.0         3.55        4.28         1.25    16.23        3.40    44.65             
    22   1088.   153.01    -2.91      0.7       1.8         3.17        3.71         2.39    14.99        6.52    41.25             
    23   1105.   152.75    -3.31      0.6       1.7         3.20        4.10         2.26    14.12        6.17    38.83             
    24   1124.   152.78    -2.79      0.7       1.8         2.19        4.58         2.54    14.95        6.93    41.12             
    25   1132.   152.58    -5.13      0.6       1.6         1.32        4.31         2.85    13.52        7.80    37.20             
    26   1132.   151.86    -2.40      0.6       1.5         1.24        4.29         2.85    12.76        7.79    35.09             
    27   1174.   152.89    -3.82      0.6       1.6         1.30        3.57         3.32    13.67        9.09    37.61             
    28   1151.   153.23    -1.20      0.6       1.5         1.55        3.16         2.07    13.20        5.65    36.30             
    29   1238.   153.33    -2.10      0.5       1.4         1.36        3.11         2.47    12.54        6.77    34.51             
    30   1234.   153.94    -1.50      0.5       1.4         1.07        2.65         2.59    12.48        7.09    34.33             
    31   1234.   154.69    -0.29      0.5       1.4         1.13        2.78         2.34    12.62        6.38    34.73             
    32   1247.   155.35    -0.62      0.5       1.3         1.18        2.00         1.87    11.48        5.10    31.59             
    33   1314.   156.02     0.35      0.5       1.4         1.09        2.63         2.44    12.99        6.69    35.74             
    34   1236.   156.90    -0.31      0.5       1.5         1.03        2.39         2.78    13.37        7.61    36.78             
    35   1263.   157.48     1.52      0.5       1.3         1.00        2.79         2.18    11.77        5.96    32.38             
    36   1242.   158.58     2.62      0.5       1.4         0.89        2.66         2.51    12.47        6.87    34.30             
    37   1278.   159.24     2.03      0.5       1.4         0.83        2.40         2.26    12.34        6.17    33.93             
    38   1254.   160.36     3.63      0.5       1.3         0.62        2.01         1.76    11.63        4.81    31.99             
    39   1250.   161.54     4.16      0.5       1.5         1.30        3.17         2.72    12.72        7.44    34.99             
    40   1244.   162.62     5.11      0.5       1.4         1.04        3.20         2.01    12.83        5.51    35.29             
    41   1247.   163.30     5.25      0.5       1.4         1.07        2.38         2.44    12.78        6.68    35.16             
    42   1224.   164.09     6.53      0.5       1.4         1.17        2.95         1.92    12.37        5.25    34.02             
    43   1236.   164.74     6.17      0.5       1.4         0.90        2.87         1.91    12.11        5.23    33.31             
    44   1204.   165.96     8.10      0.5       1.4         0.86        2.16         1.36    12.37        3.72    34.02             
    45   1212.   167.22     8.01      0.5       1.5         1.26        3.25         1.82    12.82        4.98    35.25             
    46   1200.   168.34     9.86      0.5       1.5         1.31        3.47         2.17    12.86        5.94    35.37             
    47   1177.   169.05    10.16      0.5       1.5         0.99        2.39         1.72    12.82        4.71    35.26             
    48   1146.   170.81    11.35      0.6       1.5         0.80        2.79         1.92    13.25        5.24    36.45             
    49   1175.   171.57    11.22      0.6       1.5         1.09        2.91         2.09    13.21        5.72    36.34             
    50   1177.   172.74    13.02      0.5       1.5         1.07        3.02         1.75    12.98        4.92    35.71             

 ROTOR 67 10% SPAN, NEAR STALL     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN 1002
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1029.   218.22    93.44      0.6       1.6       277.10      398.94         1.99    12.82        5.44    35.28             
     2   1072.   151.37    -3.31      0.6       1.6         1.38        3.18         1.78    12.85        4.93    35.37             
     3   1165.   152.02    -2.87      0.6       1.5         1.73        2.83         1.91    13.01        5.28    35.81             
     4   1191.   152.80    -3.25      0.6       1.6         1.13        2.92         2.86    13.67        8.00    37.63             
     5   1175.   153.24    -2.74      0.5       1.5         1.18        3.02         3.13    12.64        8.74    34.81             
     6   1206.   153.85    -2.09      0.5       1.4         1.47        2.96         2.52    11.79        7.02    32.47             
     7   1246.   155.31    -1.00      0.5       1.4         1.02        3.50         2.38    12.21        6.54    33.59             
     8   1262.   155.89     1.39      0.5       1.3         0.69        2.31         2.73    11.52        7.32    31.65             
     9   1271.   156.59     0.63      0.5       1.3         1.14        3.27         2.10    11.29        5.82    31.07             
    10   1280.   158.34     0.63      0.5       1.4         0.96        2.91         2.18    12.37        6.10    34.05             
    11   1256.   158.87     2.70      0.5       1.3         0.91        2.63         2.41    11.39        6.53    31.31             
    12   1279.   160.40     3.84      0.5       1.3         1.23        2.24         1.72    11.84        4.63    32.56             
