
 ROTOR 67 30% SPAN, PEAK EFF     ***** AVERAGE PASSAGE VELOCITY RESULTS *****
 SCAN  746
  WINDOW  NO.    AVG. PASS. VEL.   UNCERTAINTY OF AVG.   PASS-TO-PASS STD. DEV.   AVERAGE PASSAGE UNRESOLVED UNSTEADINESS           
    NO.  MEAS.    AVZ      AVT        UVZ       UNT         SDVZ        SDVT         AVZ', BOUNDS         AVT', BOUNDS              
                                    (95% CONF. LEVEL)     FROM AVG. PASS. VEL.      LOWER    UPPER      LOWER    UPPER              
     1   1203.   176.33    -0.43      0.5       1.4         1.03        3.22         0.65    12.07        1.75    33.21             
     2   1183.   176.27     0.78      0.5       1.4         1.12        2.49         0.75    12.23        2.03    33.64             
     3   1150.   176.82    -0.25      0.5       1.4         0.80        2.94         0.74    12.11        1.99    33.30             
     4   1194.   176.97     0.51      0.5       1.3         1.49        2.57         0.42    11.62        1.14    31.97             
     5   1159.   177.34     0.77      0.5       1.4         1.26        4.39         0.69    12.16        1.87    33.45             
     6   1218.   177.55    -0.21      0.5       1.4         1.00        2.73         0.52    12.11        1.43    33.31             
     7   1183.   177.94     1.42      0.5       1.4         1.35        2.77         0.96    12.37        2.61    34.02             
     8   1263.   178.39     0.12      0.5       1.3         1.18        3.00         0.58    12.19        1.57    33.53             
     9   1161.   177.89     1.52      0.5       1.4         1.72        3.01         0.63    12.47        1.69    34.31             
    10   1211.   178.49     0.94      0.5       1.4         1.01        2.73         0.54    12.12        1.49    33.34             
    11   1174.   178.47     1.89      0.5       1.4         1.69        3.84         0.59    12.29        1.58    33.80             
    12   1202.   178.75     1.74      0.5       1.4         1.29        2.55         0.49    12.75        1.31    35.07             
    13   1223.   179.08     2.29      0.5       1.4         1.21        2.23         0.55    12.74        1.49    35.04             
    14   1188.   179.60     2.14      0.5       1.5         1.55        3.18         0.77    12.79        2.07    35.19             
    15   1206.   179.28     2.20      0.5       1.5         2.15        2.53         0.58    13.04        1.57    35.87             
    16   1241.   178.10     2.16      0.5       1.4         2.26        2.88         0.64    12.73        1.72    35.01             
    17   1187.   178.22     1.68      0.5       1.5         2.28        2.52         0.57    12.94        1.53    35.59             
    18   1251.   178.12     2.98      0.5       1.4         2.18        3.57         0.66    12.80        1.79    35.21             
    19   1247.   177.33     2.74      0.5       1.4         2.06        2.46         0.77    12.75        2.08    35.06             
    20   1240.   176.82     0.88      0.5       1.4         2.39        3.72         0.71    12.49        1.91    34.36             
    21   1238.   177.03     2.59      0.5       1.4         1.51        3.57         0.64    12.54        1.71    34.49             
    22   1251.   176.91     0.90      0.5       1.4         1.29        2.87         0.68    12.43        1.85    34.19             
    23   1202.   177.62     2.92      0.5       1.4         1.32        3.07         0.66    12.42        1.78    34.16             
    24   1185.   177.61     1.97      0.5       1.4         1.12        2.02         0.49    12.26        1.36    33.72             
    25   1264.   177.36     1.96      0.5       1.3         1.28        2.61         0.50    12.21        1.33    33.59             
    26   1173.   178.02     2.53      0.5       1.3         1.12        3.72         0.62    11.81        1.67    32.49             
    27   1212.   178.36     1.65      0.5       1.4         1.15        1.90         0.85    12.11        2.31    33.32             
    28   1196.   178.57     2.55      0.5       1.4         1.33        3.13         0.95    12.14        2.58    33.40             
    29   1208.   178.46     3.83      0.5       1.4         1.18        3.64         0.54    12.12        1.49    33.33             
    30   1184.   178.67     2.55      0.5       1.4         1.39        2.98         0.50    12.24        1.34    33.67             
    31   1234.   179.04     2.78      0.5       1.3         1.45        3.23         0.65    12.04        1.81    33.11             
    32   1209.   178.80     4.40      0.5       1.4         1.58        2.54         0.55    12.28        1.49    33.79             
    33   1209.   178.96     3.20      0.5       1.4         1.07        2.76         0.62    12.23        1.66    33.63             
    34   1177.   178.88     3.07      0.5       1.4         1.27        3.10         0.51    12.32        1.37    33.90             
    35   1230.   178.68     2.60      0.5       1.4         1.26        2.15         0.73    12.44        1.99    34.23             
    36   1180.   178.58     4.22      0.5       1.4         1.64        3.09         0.63    12.27        1.69    33.75             
    37   1192.   178.38     1.52      0.5       1.4         1.63        3.78         0.57    12.50        1.54    34.39             
    38   1146.   178.21     2.80      0.5       1.4         1.12        3.06         0.58    12.47        1.62    34.30             
    39   1199.   177.90     3.75      0.5       1.4         1.96        2.80         0.53    12.37        1.42    34.03             
    40   1156.   177.63     2.60      0.5       1.4         1.50        2.08         0.69    12.17        1.87    33.47             
    41   1161.   177.04     1.78      0.5       1.4         1.59        2.38         0.85    12.32        2.31    33.89             
    42   1214.   176.26     1.22      0.5       1.4         1.32        3.09         0.66    12.43        1.79    34.19             
    43   1177.   176.07     1.49      0.5       1.5         1.52        2.96         1.65    12.64        4.49    34.77             
    44   1195.   176.27     1.24      0.5       1.4         1.22        3.06         0.80    12.24        2.15    33.67             
    45   1168.   175.73    -0.09      0.5       1.4         1.46        3.36         0.73    12.08        1.98    33.22             
    46   1196.   175.48     0.77      0.5       1.4         1.51        2.82         0.85    12.16        2.30    33.44             
    47   1183.   175.78    -1.55      0.5       1.4         1.20        3.29         0.88    11.86        2.39    32.63             
